"PCODE3","instability_DA06","deprivation_DA06","dependency_DA06","ethniccon_DA06","DAPop_2006","instability_q_DA06","deprivation_q_DA06","dependency_q_DA06","Ethniccon_q_DA06"
"L5L","-0.529913521231830463450817568986","-0.398096596977927204599846049777","-0.591833332872792013125422779968","1.163704440188336655209815492991","42871","2","2","1","3"
"L5M","-0.865458979061366002543704331779","-0.803795601860853294024788648096","-0.666626775360671542507543829023","2.005199391707989516347041073343","80198","1","1","1","3"
"L5N","-0.769387201684752177174044875682","-0.752240819008173814516919345058","-0.884090139729776842595512431777","1.318550460856388620594299575500","82450","1","2","1","3"
"L5R","-0.497254335334054146206771682057","-0.387008911842623387724063009234","-0.510682625016383841734564548253","2.161002987850098347456092703241","33138","2","2","1","3"
"L5V","-1.121991750085031057809563104571","-0.469597053890497076970613854124","-0.694169201352676459874845275753","2.558407952360789738435795168019","43626","1","2","1","4"
"L5W","-1.064755680500201676922192190465","-0.977298646203300744148599689459","-0.839076748224481300304790384726","2.368466354198624928748059117833","17389","1","1","1","4"
"L6A","-1.250173092913588008143889013935","-0.504179242372314594831290540402","-0.488308966713071477437539645188","0.989142071086892968875202062573","48871","1","2","1","2"
"L6B","-0.265676340637602751464435146444","-1.222311870551487280334728033473","-0.907112568458889878661087866109","2.295332277174946736401673640167","1195","2","1","1","3"
"L6C","-1.040313339268810673810020565706","-0.793502347183298714375130398498","-0.489646630446921437465351256296","2.061611613313036696968793776639","33551","1","1","1","3"
"L6E","-0.726316594629932643526262964202","-1.054946857741921509668785547006","-0.481546743613491443682390989183","2.318143459971219763945578231293","17934","1","1","1","4"
"L6H","-0.713206409417041248552326324827","-0.879544728020570649107611932119","-0.602922991823455055815355387903","0.547756671687122951378258407468","54743","1","1","1","2"
"L6J","-0.707922355931107989834815756036","-0.982268433488771125158831003812","-0.026767474134245402803367217281","0.102206989671375083219504447268","25184","1","1","2","2"
"L6K","0.726206143595514104768534632788","-0.096329372806541684998259658893","0.396976935128937115429864253394","0.342436627720236384093282283328","11492","3","2","2","2"
"L6L","-0.276677148739189814907727797001","-0.855673754428736730758774097874","0.486894082693875922042346350305","-0.278747739314272721008403361345","24276","2","1","2","1"
"L6M","-0.768039470368550297158310439560","-1.109754789455255781712311126374","-0.821263409714033682520604395604","0.801303326313235984171102335165","46592","1","1","1","2"
"L6P","-1.194009918464040503435043634338","-0.573643739423826160394875286254","-0.698046715558532230395494213035","2.609142956329381902144581296033","32314","1","2","1","4"
"L6R","-1.414810355233187997527812113721","-0.420869932619252269527597140861","-0.617515554866070539040862757744","2.843811796826850926425538775730","55821","1","2","1","4"
"L6S","-0.623708276113864563764361813244","-0.301671098565997518141842490077","-0.604193689557067633265092960100","1.118603703352928653283893879256","47870","1","2","1","3"
"L6T","-0.113349612779516658486578557234","0.122850215664467209471343405987","-0.345136351094679489556824275305","2.042210709546286112680503422389","31703","2","3","1","3"
"L6V","-0.385951674099381537904717853839","0.082209647276170094315448658649","-0.712830586999183110181544865865","1.458553699338811859360545790934","34592","2","3","1","3"
"L6W","-0.277507848900932388152414254127","-0.011295572840504985631716974341","-0.169333752068485115359695582866","1.001418695918836793222605029053","19447","2","3","1","2"
"L6X","-0.736169803906798998951513783330","-0.269280020974069006546768003612","-0.732698897563680276136152707753","1.578231832985424799325256477789","39867","1","2","1","3"
"L6Y","-0.614848113214364599550090906289","-0.102370150036893472241225231888","-0.406872148032801988279251795014","2.566436181745133873497735046686","64902","1","2","1","4"
"L6Z","-0.994763736559261164023399415015","-0.460820534950709899736756581085","-0.751512360472049912057198570036","0.996454420386922713097172570686","30770","1","2","1","2"
"L7A","-1.000848949699792013426908862153","-0.844762456050842779468428088386","-1.007379092835494288924274593064","2.173188910603089368463474089801","50868","1","1","1","3"
"L7B","-0.815631572915329534356620284034","-0.835048605613358545115478410558","-0.086956081692209874451298235547","-0.354036114889889425749533782815","6971","1","1","1","1"
"L7C","-0.833196759218728733676092544987","-0.713823959809435628644876973926","-0.379052952366353269342636797650","-0.259138838219677531231729709879","13615","1","2","1","1"
"L7E","-1.011333417612453372453563577277","-0.812231733585824097361327938318","-0.586225353582611981055851148565","-0.069338645402744443658202440501","31387","1","1","1","2"
"L7G","-0.708456262484900204901577369313","-0.854625386828411607120323295529","-0.509890389972698907905097119020","-0.174295501641739553330726111328","38355","1","1","1","1"
"L7J","-0.482456111676768862199965463650","-0.744883536090464213883612502159","-0.419409371296551139336902089449","-0.359247534273279276523916422034","11582","2","2","1","1"
"L7K","-0.818129964869904691039307128581","-0.782424858251503403897401732179","-0.395078229417395748967355096602","-0.416875890379724658777481678881","6004","1","1","1","1"
"L7L","-0.409014991751680650892082620214","-1.042752504431166716502942348721","-0.020370850795057465209950062129","0.011075153771547451210934752538","42653","2","1","2","2"
"L7M","-0.690943746229963061656245234101","-1.009833032626547383114229068171","-0.646808855436504540683239286259","0.119713283566236013951502211377","32785","1","1","1","2"
"L7N","0.026548166998887917536615768152","-0.692896644364799814973511997507","0.766863393179519627656590838267","-0.441569360528784280772826425678","12836","2","2","2","1"
"L7P","-0.556874358994183732917322834646","-0.685150319628638764834645669291","-0.193041430137253808838582677165","-0.213282934496819756582677165354","25400","1","2","1","1"
"L7R","0.700373187210555294575318781068","-0.320300321252469426137886319429","0.438279450967038142042360060514","-0.215624336481076673258410777322","13881","3","2","2","1"
"L7S","0.951162717999888819922924208805","-0.414561788725869566670559383394","0.410432823700227195842578535560","0.077139213736914091206352913698","8563","3","2","2","2"
"L7T","-0.000371381674642718156781084167","-0.680495671967555686283334452878","0.151502381114321909954994290320","-0.284448798818779348102371196346","14887","2","2","2","1"
"L8E","-0.282239514730712925556206088993","0.073750701603383222268735362998","-0.047680391757590101396955503513","0.501748544405246533258196721311","34160","2","3","2","2"
"L8G","-0.004062441670128593415325437797","-0.019730921746642324288895637210","0.818050561505728741222188480615","-0.419612141649455083181496102844","19758","2","3","2","1"
"L8H","0.201493557100296783731083115443","1.347955815897332256144521036368","-0.027863322286115682767609539656","0.044913931022087531693209729815","25242","2","5","2","2"
"L8J","-0.886895624450723822268288691288","-0.523392988195808322731984070700","-0.646037008072011783934318913316","0.117084228083831683296055861655","18331","1","2","1","2"
"L8K","0.209080190297066398543704688638","0.465999834347797030547060499573","0.369291980044373976414664260614","0.063816865281367736530218127711","31587","2","3","2","2"
"L8L","0.352206389682050874955436101959","1.936429514392886038182764002081","-0.173209875599638583776660308653","0.527533386151154086141841512051","28835","3","5","1","2"
"L8M","1.131762124823176727376623376623","0.950530551671071982857142857143","-0.096294155771624043324675324675","-0.077084658504620463113038961039","9625","3","4","1","2"
"L8N","2.145990639073298508583690987124","1.233760376041494851454458750596","0.212801262116273462780162136385","1.052367875597917041010968049595","8388","5","4","2","2"
"L8P","1.848885260254536704575630681238","-0.019785618607308871648452660607","0.060627756270255822030436114799","0.163040173322452132729036870595","19582","4","3","2","2"
"L8R","1.286301572744263138059701492537","1.555262512200579508978914949064","0.227966933198172281473584458659","1.714721234269622853103529969202","8442","4","5","2","3"
"L8S","0.945456505832929015479331574318","-0.133238698337686261878086732968","-0.035594831211918074541641296259","0.475182323161460664988837020499","14781","3","2","2","2"
"L8T","-0.062176998294405068114909781576","0.195017061039707315900997150997","0.535641857044872990740740740741","-0.159453271330655224199311490978","16848","2","3","2","1"
"L8V","0.357858922010723956846451876020","0.377805792297319504047716150082","0.638490406994553348496125611746","0.005368969523717971523246329527","19616","3","3","2","2"
"L8W","-0.819514659556851635842152111562","0.091199587607944033072890910889","-0.587018399554651173959054495104","0.441131522908036278078330531105","20222","1","3","1","2"
"L9A","0.048252386972946806001785714286","0.223461281219662637964285714286","0.446586944943267339799375000000","0.140038863528659320517857142857","22400","2","3","2","2"
"L9B","-0.841588917459037411707671797358","-0.391674150769733171312568173555","-0.378874245008109648678948006302","0.470263996372518155605381165919","16502","1","2","1","2"
"L9C","-0.303107466400719199063478216247","-0.012961171757933164374967927336","0.278753390322130459642325652999","0.333645449350220165292246112793","38974","2","3","2","2"
"L9G","-0.734502599723367025438406581511","-1.053899377243260857166053258281","-0.074498536890484615804286642130","-0.251721536454073235061701667027","18476","1","1","1","1"
"L9H","-0.285108329657184259403811814438","-0.624009311861602038624685689297","0.101965459888780597043839510222","-0.352324980847660485142669727780","27441","2","2","2","1"
"L9K","-1.272150077488977640389725420726","-1.004303144142275102214348981399","-0.349061781306040773069973427812","0.648869051691955711426040744021","5645","1","1","1","2"
"L9L","-0.328381811349026874270798806762","-0.557975647985993395508783559828","0.210024670558309894569108385814","-0.501664191466283315768975803779","12068","2","2","2","1"
"L9M","-0.102797208705839143249519538757","-0.054479927631727032847533632287","0.408706080034202070868033311980","-0.554347491247962761939461883408","12488","2","3","2","1"
"L9N","-0.822813735602371730500550055006","-0.629314734737309603437843784378","-0.613443385434516888833883388339","-0.372296945996447420379537953795","7272","1","2","1","1"
"L9P","-0.470713862047930430356032338308","-0.718579345664543164567786069652","-0.163523612678043123165422885572","-0.315286162969980251321517412935","12864","2","2","1","1"
"L9R","-0.183694020133339894340220058577","-0.452821848060462192392939127681","0.386633571833076028813425156337","-0.342040234261397930111612443600","12633","2","2","2","1"
"L9S","-0.630011174589540651988343420758","-0.306633468502029766231786594934","0.179060333542623635763281775387","-0.358105880788636987146379735485","22305","1","2","2","1"
"L9T","-0.465122004299015089473020145519","-1.187449418699815291477057660765","-0.705966439222318883902931404298","0.356374710773424791355091054380","47554","2","1","1","2"
"L9W","-0.533878418720767089490019474197","-0.507724570796959718202288218111","-0.499527959523939368275316455696","-0.138774900833561194516796494645","32864","2","2","1","1"
"L9Y","0.231969676989129501453017111978","-0.003957214409092893749624737316","0.458801284754097750663464425098","-0.455608530082068282990093065146","16655","2","3","2","1"
"L9Z","-0.272430573141077607465566571295","-0.184918910095377466528711158427","1.225533619822292931931598908776","-0.550513382386999144946436888682","15029","2","2","3","1"
"M1B","-0.473343347795066341289246535300","0.264051960696134116733862925135","-0.546392996613611777236149798824","2.570784256047466156676639499295","58158","2","3","1","4"
"M1C","-0.877505665433273106148659495906","-0.560301298969556436647937068550","-0.293790893105790352422539733505","0.739085441317150634288007705892","31145","1","2","1","2"
"M1E","0.130515933126679152484959455925","0.512720060832194114750632138809","-0.043108573281410314063998604935","1.593095344098705457426541110820","45876","2","3","2","3"
"M1G","-0.148594582042408630787570531670","0.702136291884890727839148056902","0.180090140158278324336167845506","2.160310076750283660176428514663","25166","2","4","2","3"
"M1H","-0.279531456694920464807792887029","0.324893418321691394449529288703","0.012798157525141953844142259414","2.635107340124182542952405857741","15296","2","3","2","4"
"M1J","0.359205959646167525693281485056","1.155978484096216050997700888422","-0.187821945761465930881893786722","2.813358125094305312480485935682","35231","3","4","1","4"
"M1K","0.341464253866903876938536000343","0.799343796174778391822932282520","-0.100004602073296109380005996488","2.177192862275897693707971045530","46694","3","4","1","3"
"M1L","0.444613101426798917672452339336","0.861015251395684379204097394415","-0.144808660421045545892443396610","2.662631977327299899264257550506","24601","3","4","1","4"
"M1M","0.200455396664446580852979238170","0.392190956564733266179035615822","0.252560010164220595009283745006","0.677596511853089722050301018399","17773","2","3","2","2"
"M1N","0.241535068421057086251816223258","-0.002968922863389603602384889022","-0.144003665430851281872839320607","0.215847957314964649045543363896","19959","2","3","1","2"
"M1P","0.089352105053904769829335925217","0.446931492195658011060289871645","0.230988954582779198090391927046","2.311166240828765718761613447300","34981","2","3","2","4"
"M1R","0.086042224885747180552988293284","0.398038873799895047820394331485","0.330793741664160495005391250770","1.306154982522010524141250770179","25968","2","3","2","3"
"M1S","-0.374712488742590144517990495587","0.195420634142981240331522968998","0.224098217643989221879950214981","2.592653128162726585907445123331","35352","2","3","2","4"
"M1T","0.284881521325433934412036898827","0.413179095411581692288861689106","0.453601057041062773203570468997","2.740168392621169749159626235185","33497","2","3","2","4"
"M1V","-0.634215096545326226693408697238","0.164553312069376607125535600328","-0.062867871620857992069650834169","3.025575099355015671984684109764","54845","1","3","1","4"
"M1W","-0.211622868918993129150441071287","0.245799238803845099575419216403","0.149407830909975792994119049511","2.743696232300628543888579829929","50332","2","3","2","4"
"M1X","-1.169005058800028649537512846865","-0.040610333779103773895169578623","-0.553982418509913324768756423433","1.927804287512960411099691675231","973","1","3","1","3"
"M2H","-0.120493078812690177719392610369","-0.111787405971791635148330506020","0.322030232778004828246927882825","2.411205474647607239356200091026","24169","2","2","2","4"
"M2J","0.222562977333153354017989889979","-0.090371297246431419441532857568","-0.213624626069406566852512637526","2.998564767922067946952126077907","53808","2","2","1","4"
"M2K","0.568783699980561382332983776448","-0.695852171866923278637961877737","0.149654382436933652766639935846","1.908237997366610429029671210906","16211","3","2","2","3"
"M2L","-0.302078636313312385503406510220","-0.829342539214177001230128690386","-0.203114158119080777808478425435","1.255408735381739735967070401211","10568","2","1","1","3"
"M2M","0.420514271881024805533858963967","-0.273959587553162052763982020485","0.322585930973274884050548964704","2.056570880471223010279271977010","27142","3","2","2","3"
"M2N","0.884227538381381982920304850351","-0.719846995301629460753713891553","-0.170649557855736219194468278403","2.073289148671293490272380087148","59439","3","2","1","3"
"M2P","-0.077710215038264996903225806452","-0.985472071688089003709677419355","-0.129170440421356425251612903226","0.984913957987733678064516129032","6200","2","1","1","2"
"M2R","0.727298069183482293544310752156","0.090642982440545691299379154991","0.177348381715317623033899236306","2.039609675427480832951486182078","36402","3","3","2","3"
"M3A","0.497065005119910105277785990952","0.092492588749578304799976346057","-0.320483758056484198515715088259","2.198338559007996806067236332456","33821","3","3","1","3"
"M3B","-0.144428144201222232579335487613","-0.879367997827874278598061148397","0.558488104690093830043914160245","0.976120355509899205957411550253","12069","2","1","2","2"
"M3C","0.853592656466097121855982104674","0.203589085812251710899371689858","0.080631226993427942399421033587","2.671168988654953993420836211717","30399","3","3","2","4"
"M3H","0.242109520023724325601426096228","-0.234999854059441404559509529522","0.128805747577353348340663734506","0.971918212611418017168799147008","30012","2","2","2","2"
"M3J","0.496383250229018410423728813559","0.778040284232297417601694915254","-0.153883216855562183989406779661","2.462056242445071720279661016949","23600","3","4","1","4"
"M3K","0.067683970704062777320687611144","0.849616107127335292827504445762","0.618583192572795698478561549101","1.023023261541914553242442205098","5061","2","4","2","2"
"M3L","-0.076891431850327959983355295097","1.330414652579579776544836673833","0.505239244440942608294611276788","1.543410517514384321256675220196","14419","2","5","2","3"
"M3M","0.388935453750448163898201048208","0.813385229477642735190518910241","0.128225781500404468492374521932","1.577829386198824939468341281458","21179","3","4","2","3"
"M3N","0.205318506634796147642875954701","2.002731745352362889817319893696","-0.307173405469603599276941125769","2.941302703887436542162472765580","41767","2","5","1","4"
"M4A","0.928336436639210326017214397496","0.416399682866137087926447574335","0.358341947476206610766823161189","1.700881250865963959233176838811","12780","3","3","2","3"
"M4B","0.467756752397165725806852807661","0.306851013523447805714818730178","-0.036338519104049823106771966917","1.237589839723879807319196567378","16081","3","3","2","3"
"M4C","0.641474299422826736828089334467","0.386699009016742265761088484089","-0.330294720338156550310611824733","1.388347410201030390716107953274","44686","3","3","1","3"
"M4E","0.518946953346327163781182845931","-0.577843650918975196245912361020","-0.705281034426740707932355414370","-0.077217404794259022395590021489","21406","3","2","1","2"
"M4G","-0.016230821877205411422527763088","-1.007970492988198372554204124802","-0.065883813514753516790058170280","-0.163847596905031412552882072977","15128","2","1","1","1"
"M4H","0.914878811798732121201002874090","0.725017183288358405430196294258","-0.146235193633327790069100470862","4.690595274255404001100715465052","16353","3","4","1","5"
"M4J","0.468640714796280684647883052287","0.341500236928770845384113793522","-0.151628858343093805689069513527","0.576321128839443443397428120830","32972","3","3","1","2"
"M4K","0.968667511983917777741646481070","-0.240936650544279351720476490693","-0.489476358385155308076152238113","0.421274473298420793599230182168","30137","3","2","1","2"
"M4L","0.751910458498096362239680335918","0.119893866210911058172767600149","-0.646443169658883744007991602045","0.621063071347645172083573194270","29531","3","3","1","2"
"M4M","0.812831936789397895534248026699","0.626725339035432707697197647931","-0.501230792631785428362557609790","1.360062861407341311426603803570","18877","3","4","1","3"
"M4N","-0.140116328695817498806550097141","-1.047405581179720338884263114072","-0.095382249761230434970857618651","0.023279395781399683106670367287","10809","2","1","1","2"
"M4P","2.231860086887953706056744248441","-0.782381365602946237641692937152","-0.561835005622835757046079549266","0.585370643488813005312227513582","14909","5","1","1","2"
"M4R","0.681846377703746814072723372305","-0.942956357442007617934141370803","-0.539245311327419359380027888019","-0.007277239165470611927491150917","9323","3","1","1","2"
"M4S","1.616418566280916844336341417560","-1.042545162753383157078398195149","-0.491716822526667217775897725136","0.421895268331019594403083286332","21276","4","1","1","2"
"M4T","0.929642857697713380620788237697","-1.140106408189960513988156013886","-0.028693150986123548233612415765","-0.071226689231153259505819889728","9794","3","1","2","2"
"M4V","1.765660719418927039963605823068","-1.241319081692796751049832026876","-0.001368391692337072221444568869","-0.081356585808314225706886898096","14288","4","1","2","2"
"M4W","1.018384470900406771120367403610","-1.320752698852017459147709067607","-0.150487228613214393036419950870","0.120485753881978629392288796326","9363","3","1","1","2"
"M4X","1.914764113123947047137506688068","0.838533284449043528769395398609","-0.593419923918153620278223649010","2.842335361061233562386302835741","18690","4","4","1","4"
"M4Y","2.790675826372052840000000000000","-0.875654712626873197636141636142","-0.636769178615447091868131868132","0.730430705356007009606837606838","20475","5","1","1","2"
"M5A","1.619318906191309667190595694096","1.666574743062153121005591511469","-0.755139379988609926575089155990","2.219864297251050488442742042002","22713","4","5","1","3"
"M5B","2.461901202109702755784778366323","-0.410459143090874191106774463340","-0.688241129727421363994981879008","1.173316882507468141204349038193","7174","5","2","1","3"
"M5E","2.205547183584473006901084456129","-0.863988102119791980611238908971","-0.509085845066135078540913572133","0.814646518990643842918172855734","3043","5","1","1","2"
"M5G","2.257618134347832087542087542088","-1.092380139066783954358398802843","-0.908763026683932171717171717172","1.736871619200868350168350168350","2673","5","1","1","3"
"M5J","1.931225860373211518106450008290","-1.254464565997178631404410545515","-0.527148006038365187663737356989","0.560777105413275615984082241751","6031","4","1","1","2"
"M5M","-0.097242882482300375949817599431","-0.981285191197175930242904172969","-0.183883393723997035964053741436","-0.135083681232943989390515170389","22478","2","1","1","1"
"M5N","0.245860500065175631472914490375","-0.704476413059740513206984032234","-0.475149333125554608371884793314","0.377249090367573349312789135950","13402","2","2","1","2"
"M5P","1.041323655797941163980485511080","-0.982166718167850897313818844413","-0.105612110794377096831834479516","0.021761099654933714353729500970","17013","3","1","1","2"
"M5R","2.116719933199131836376095149528","-0.749485048404325803533845626744","-0.492935739501763563007194948852","0.238998793331183002633253389457","20431","5","2","1","2"
"M5S","2.026791145334984543112091437738","-0.647953565862044808702626829757","-0.477782505498005359033487066373","0.752227696140250524543813916182","9974","4","2","1","2"
"M5T","1.652833201652028434831013916501","1.073808555599180529455268389662","-0.000512500788738399972644135189","2.548750347757107131769383697813","12575","4","4","2","4"
"M5V","2.211604417135785248442706069825","-1.367677453783846236418948283355","-1.082136241064980907431551499348","0.263632227405354649804432855280","6903","5","1","1","2"
"M6A","0.783770508900473932327451836149","0.943035170954881109981919072261","0.403445024496734567454330070453","1.789507307693847131616684331941","16039","3","4","2","3"
"M6B","0.618884020114774512422853180260","0.127578623760607399880571714759","0.441202451202910086231844974381","1.348292108364574078524097545941","25957","3","3","2","3"
"M6C","0.610956238878540321105527638191","-0.028880534205945321726914140595","-0.372376092388228296039336467283","0.644232481484771459382936186308","18507","3","3","1","2"
"M6E","0.181862352099124028187693550559","0.851720640591859678362730577622","0.070579129745165194901198330416","0.894870845642469912411471657466","37135","2","4","2","2"
"M6G","0.788836377101848933993836892647","0.101786534883251855912283216282","-0.049797636628411448878457789881","0.292939312524549697309015336104","27908","3","3","2","2"
"M6H","0.666563580524330143481074207062","0.551376594201292981231298623579","-0.356591579304056111535008976661","0.993347071515333486467684021544","40104","3","3","1","2"
"M6J","0.953986290240965769572781751402","0.469849655585251722273342354533","-0.191082682791092235332302339068","0.539230471415294353210902764353","25865","3","3","1","2"
"M6K","1.738593279262483881476752846047","1.180307374258367536917367095790","-0.477525374124169639975883959286","2.255391380304090929105933255311","28197","4","4","1","3"
"M6L","0.192151955151995621895174526753","1.040287532126251120067841120473","0.543140431489886221085457927563","1.472313459074354048845606740344","18278","2","4","2","3"
"M6M","0.361411428948749849680395056777","1.069588792385998695129471335823","-0.313082910472364788677211540872","1.945255371029342380497831699797","39893","3","4","1","3"
"M6N","0.245497553722652759409902494618","1.157778230331919770596429023680","-0.149303631677107306415094339623","1.222755708328829097110295048753","39485","2","4","1","3"
"M6P","1.214647138212111484820752484619","-0.164171837293915253212257453857","-0.586756908047604738990771415050","0.812796183200871483137127307146","33808","4","2","1","2"
"M6R","0.979852984851296887608459869848","-0.442179818884973579598698481562","-0.491011137890113581344902386117","0.030553200917247516263557483731","18440","3","2","1","2"
"M6S","0.271853840393012656063515509601","-0.391949822171807129248892171344","-0.189626495796767927650516986706","-0.036430816997274821680206794682","27080","2","2","1","2"
"M8V","1.251537881541572519611428571429","-0.167267206663459459665306122449","-0.352636210898018901662040816327","0.625223937793305200984489795918","30625","4","2","1","2"
"M8W","0.401621838145330160403011754510","-0.101302246660805806706028925844","-0.044760599187014080503223010671","0.048562812768632246268349493527","18461","3","2","2","2"
"M8X","-0.326858964744770442563167491534","-1.217874637026326100156290700703","0.431148810671473871971867673873","-0.276010994485482614964834592342","7678","2","1","2","1"
"M8Y","0.554715033596717019345701741963","-0.246904129224809284244441297267","-0.344253212478725945071519614785","0.522427986332478232190907803427","14122","3","2","1","2"
"M8Z","-0.222232387234725127938727938728","-0.192987087093906042846042846043","0.889159402365269345099345099345","-0.229158897845057908757908757909","9009","2","2","2","1"
"M9A","0.238392778769944236575959632366","-0.651494699703156556598306001081","0.039467665247651648473598846639","0.742101510005387536352495945215","27745","2","2","2","2"
"M9B","-0.192238009400348607785927959677","-0.272181074250975111740359791829","0.266782899060997964037208539934","0.440537303140653418268245707495","24403","2","2","2","2"
"M9C","0.128799626222835861695107004808","-0.352395254683336782005593790264","0.507486250225170054350900348826","0.609668255948706581842179692656","31821","2","2","2","2"
"M9L","-0.653241088882495196335794366967","0.786369559491334913444535593838","0.632531171626114620089326405979","1.903353028072877977987421383648","10971","1","4","2","3"
"M9M","-0.074022759205520029525522824376","0.803535871514020518304474926917","0.165230409924170910872498313470","2.309364169673838759731279514279","17788","2","4","2","4"
"M9N","0.697780129172272904937977099237","0.877636198378399583744370229008","-0.180755475306731471834446564885","1.533003226429474674890267175573","20960","3","4","1","3"
"M9P","0.281259918707213684715201417479","0.136520464100192219703997081661","0.856855083886169260357496482360","0.712650803429611979509093751629","19189","2","3","2","2"
"M9R","0.264286991873020660584032695848","0.493457358413391015309019436558","0.271448776152032415499329235953","1.863897309660021681711540261442","32053","2","3","2","3"
"M9V","-0.305757908528425606667412462244","0.716068840711194521273818846254","-0.352967960426291337443785658351","3.142236119538352404855129209084","53634","2","4","1","4"
"M9W","-0.204325562033444548453662516779","0.413552433458359517103150580370","-0.105933369032999752857105256231","1.948786153334992515410733556181","37993","2","3","1","3"
"N0A","-0.339575185103189065076290802589","-0.231498603948285361937739146866","0.259702821032102421366148613539","-0.679575506355202466172232982191","21169","2","2","2","1"
"N0B","-0.818658170522824287362649759708","-0.607729490843272201874957694998","-0.238151505986455201013063784662","-0.477440470141668700196295209946","44321","1","2","1","1"
"N0C","-0.499197438675096880257172848146","0.016000330288021682557732680196","0.478986833949260862027641707488","-0.603309976260376441060181945416","11432","2","3","2","1"
