"PCODE3","instability_DA06","deprivation_DA06","dependency_DA06","ethniccon_DA06","DAPop_2006","instability_q_DA06","deprivation_q_DA06","dependency_q_DA06","Ethniccon_q_DA06"
"N0E","-0.712001208610355300788712011577","0.006297431520392000626007856109","0.207494335126853478190200537523","-0.580369944589518899756047136655","24185","1","3","2","1"
"N0G","-0.454287254654251627960651745518","-0.047135692080351704585289264143","0.258521053180199105711584984860","-0.611586069857275237848663024497","62417","2","3","2","1"
"N0H","-0.257091884102920733102665297075","-0.383823302505904881934908363518","0.707995772892623904538573822782","-0.783680927621307316700005406282","36994","2","2","2","1"
"N0J","-0.813880702550371959207043973941","-0.109757474548058304051302931596","-0.044137996387834155613802931596","-0.510909164523155947574307817590","19648","1","2","2","1"
"N0K","-0.604694068996962873420857072083","-0.168126609401999019128684666832","0.134671738915613668912558830815","-0.538238635275036977148872925440","16148","1","2","2","1"
"N0L","-0.711931263506585162862569529236","-0.426878852804107226969203635870","-0.087083456978571065145841812508","-0.556882110073171773753900420567","36855","1","2","1","1"
"N0M","-0.443681576745648986665671760586","-0.373453858642958419593680356574","0.275250324153581247216252785737","-0.672769588735971530274992040751","50256","2","2","2","1"
"N0N","-0.547917239245995234014382874345","-0.496348642622892570134072917828","0.056507957083716250636079830527","-0.599607287473450482500836213625","35876","1","2","2","1"
"N0P","-0.432859523658514748319988729484","0.025890042375667063764821902369","0.210336880877374130923477893353","-0.615106518036284625398577097373","42589","2","3","2","1"
"N0R","-0.745716419092827469818244366722","-0.419675013246103764211914454446","-0.209760421138237830970127859641","-0.439423209816066249670890430595","34882","1","2","1","1"
"N1A","-0.355261060271537814025031049967","0.237554802642985588822012037833","0.427946958662901197917263781408","-0.563283567166135014999522308207","10467","2","3","2","1"
"N1C","-1.092334644391133683661645422943","-1.150370459354689200463499420626","-0.654261246670925617612977983778","-0.127832015493921169177288528389","1726","1","1","1","1"
"N1E","0.022811640854074459843765131218","-0.295100574060162684631524581168","-0.111950806512567727760741147229","-0.283467699670972032844830368960","30979","2","2","1","1"
"N1G","-0.131438917555608466006632341391","-0.682068347817541833903481979230","-0.057338537847177038183960205952","0.037710907308155374321494022166","22918","2","2","1","2"
"N1H","0.458365496398059176974021419515","-0.225332892466245305138525452534","-0.158939309679896829612344546656","0.168976394368105981616310124363","37069","3","2","1","2"
"N1K","-1.082637620452870645254501000222","-0.846965936928341028895310068904","-0.887575391010255400533451878195","0.627428025007815468970882418315","4499","1","1","1","2"
"N1L","-0.777434998934988209171496760996","-1.455521217988311842823048073645","-0.873271084931358412546880327310","0.443618184240821815717695192636","5866","1","1","1","2"
"N1M","-0.369605663784831082949234488316","-0.574225668786741357453666398066","0.139646062532615656140209508461","-0.488311977808803515713134568896","12410","2","2","2","1"
"N1P","-1.009084067468255124352331606218","-0.883392881500347215025906735751","-0.899875434065900928756476683938","0.147853891131983049222797927461","3088","1","1","1","2"
"N1R","-0.087196076894376221279958618311","0.408626695859080835326742916260","-0.125983874705171938137824012874","0.066394325172701367417667682051","34798","2","3","1","2"
"N1S","-0.235711177866233236253132832080","-0.351907195713154073652882205514","-0.243744461434250382550125313283","-0.270521189846396287061403508772","19152","2","2","1","1"
"N1T","-1.160148475576734989872179925962","-0.758738454562078045470419780680","-0.819428523133504217433819934344","0.734889956068876525878326465042","14317","1","2","1","2"
"N2A","-0.163377751384660173445321116484","-0.318604341587301067595656231441","-0.096673929357134739972003054212","0.147230029678240475965046237380","23574","2","2","1","2"
"N2B","0.116798280526234354806615776081","-0.283882574634549653804071246819","0.229752741993536358759541984733","-0.194987449557870889249363867684","15720","2","2","2","1"
"N2C","0.774819723386940750732819454999","0.147568182630446117707089349691","-0.228338061769521850613397025296","0.554092138598746837259798067528","9211","3","3","1","2"
"N2E","-0.259183680951308722471307998035","-0.141371425543005481717501004778","-0.670184916197177284696110391640","0.379155711388840494810878399500","22393","2","2","1","2"
"N2G","1.206030048654184883246275875411","0.443041670692097621590249564713","0.024157563463733798497775198298","0.484191765012466524240665505901","10338","3","3","2","2"
"N2H","0.771326010401929389079241391165","-0.085503063921248213734028533776","0.053074098294630396499169197273","-0.492610033586178948725147539105","17453","3","2","2","1"
"N2J","0.833256935025160757158527422990","-0.427469253437916706115702479339","0.492945922883363870217881292261","-0.052587744069876168512396694215","13310","3","2","2","2"
"N2K","-0.686166817664634725993067266254","-0.906227088412735885890949971894","-0.712061850025045478400786958966","-0.001113635456023241338767097620","21348","1","1","1","2"
"N2L","0.528252599684303134444056249454","-0.279318216286498797891518909948","-0.067599429576108097065245873002","0.419607149772931160782601100533","22898","3","2","1","2"
"N2M","0.411392501465132455641712102909","0.044092101399645543502562930556","-0.134240855565377998974827777596","0.453647221194754591527637206569","30629","3","3","1","2"
"N2N","-0.900168664986845414020857473928","-0.714079312404314374292335706009","-0.556952804706644122794239364344","0.262030608735448839814600231750","24164","1","2","1","2"
"N2P","-0.289060987127151792391956782713","-0.766751319582184067354441776711","-0.836143521108932414615846338535","0.264322000881851682668067226891","13328","2","1","1","2"
"N2T","-0.835189035500215731192786211620","-0.913100454548423330943956169387","-0.669460385847164455027964844196","0.453394244344489908469352813606","17522","1","1","1","2"
"N2V","-0.950514354303392216808901371935","-0.962099002811834190882575348385","-0.674719055293424023117640704332","0.135298540084523481608512477044","9257","1","1","1","2"
"N2Z","-0.089373883862938278612561939199","-0.679778183075187247132717289407","0.425730166293000639614302932905","-0.562765826192690211236105531003","7467","2","2","2","1"
"N3A","-0.501102962684244953482762086642","-0.609981506602921721238315408584","0.328878468554275379937682179113","-0.538717025562166762086641873555","9949","2","2","2","1"
"N3B","-0.601535385540823067204864751520","-0.618121434504085941916544348920","0.013906256144148163115957223737","-0.534710172444033078423149507234","9538","1","2","2","1"
"N3C","-0.661177720358691203243243243243","-0.734316017025869773018018018018","-0.589195193486692094252252252252","0.031161150842754995402702702703","22200","1","2","1","2"
"N3H","0.095058080139122588928459201844","-0.187119902291954444820362417513","-0.108773536557511941489473132921","-0.301716262813646645333612653189","19094","2","2","1","1"
"N3L","-0.314495174175687531654290059945","-0.470282969281784337478751006531","0.205018855600283972568667799946","-0.543818433795944575378008410128","11177","2","2","2","1"
"N3P","-0.908679186560894678695184609870","-0.293817333049829392400525749791","-0.713638614981615489425259887681","0.181413892781578621519894850042","8369","1","2","1","2"
"N3R","-0.202622723628262249229536489152","-0.260761960326741786914447731755","0.519107752520647931860515285996","-0.330316959289804245901134122288","32448","2","2","2","1"
"N3S","0.326846333430610088371985157699","0.871563970042196446331168831169","-0.121320781224596198506493506494","-0.192679977493943664346011131725","21560","2","4","1","1"
"N3T","-0.029553588362458615358520968494","-0.107421691651416225666793876945","-0.246757287431521251036763770513","-0.190716908299783523334605436119","23583","2","2","1","1"
"N3W","-0.828032481189462587746441517107","-0.570557956097493366607726991424","-0.427964218900473546565290425250","-0.403445348479301251083016532579","11311","1","2","1","1"
"N3Y","-0.015939994749770668189998363964","0.171205162216854957346348912036","0.625405276806864077608114740688","-0.571236331879980942520586791733","18337","2","3","2","1"
"N4B","-0.158016657370605822820512820513","0.378616614426622770085470085470","0.733400419089336956837606837607","-0.637504367855775318589743589744","4680","2","3","2","1"
"N4G","-0.000752495701949171246565076193","-0.116547366048331135048713464901","0.827915474518298148366225331002","-0.547925936107080683456157881589","16012","2","2","2","1"
"N4K","0.236352824484376958905296602520","0.086738567683016533061342383652","0.458027851706100886337870527494","-0.459410446488068260446979817309","27697","2","3","2","1"
"N4L","0.033531313740829168795419511121","0.125601573423332908390222417970","1.090979896137450176392865007708","-0.575976337474853587535785069368","4541","2","3","3","1"
"N4N","0.194739491229198835766799948407","0.037586353062462118586353669547","0.802321098294377626596156326583","-0.617151769962986365884173868180","7753","2","3","2","1"
"N4S","0.084905752268899775856413314944","-0.030457767279511620662019607112","0.311345856440123389831140269132","-0.488382225313736873670033921050","26827","2","3","2","1"
"N4T","-0.033843621180796345616856113113","-0.335486869518733368727474355420","0.113750935654005666648184086498","0.016938661926247549259772664264","3607","2","2","2","2"
"N4V","-0.073082687606175700000000000000","-0.794078448686292000000000000000","-0.209876061255761000000000000000","-0.384829554569594000000000000000","848","2","1","1","1"
"N4W","0.107490908311744711575562700965","-0.217397790609411853070739549839","0.416098693845824309099678456592","-0.593828471481924506430868167203","6220","2","2","2","1"
"N4X","-0.306835888958217582030255902729","-0.514490652972062024713699985862","0.364325259884434725293369150290","-0.592220480600225430934539799237","7073","2","2","2","1"
"N4Z","-0.560345208880021756853396901073","-0.421364855832438408820023837902","-0.268784620645579410011918951132","-0.207010087667441667342073897497","1678","1","2","1","1"
"N5A","0.243828215624422610572895800707","-0.187994259225321637709873620570","0.013025951237402929143752048658","-0.510020271438854413686855810904","27457","2","2","2","1"
"N5C","-0.254732234820228183724489795918","-0.287552566137557623605442176871","-0.092440246335212666471088435374","-0.477298574074333957312925170068","11760","2","2","1","1"
"N5H","-0.582496907682208935081685296647","0.251326047815036456866723989682","0.253419908553969139759243336199","-0.147201374598657249828030954428","11630","1","3","2","1"
"N5L","0.139658596563302896498905908096","-0.256086692959105207221006564551","0.333864190211407175164113785558","-0.956086540141686664660831509847","1828","2","2","2","1"
"N5P","0.102312456589730555756974932729","0.098486371772870376476419770571","-0.332200369433537234708964735873","-0.177700257815730761591842515224","14122","2","3","1","1"
"N5R","-0.001762367124700224296384231093","-0.165946853289236959845179799179","0.093132694134722116276401048622","-0.370970728235935334995300984320","20217","2","2","2","1"
"N5V","-0.214089425818709886230255658688","0.304894073318018796065787331054","-0.405873517115248874297345709168","0.263334254175769550421755414428","30705","2","3","1","2"
"N5W","0.382085900034866964499813710879","0.522087135009715699442995529061","0.069746121863682445975223546945","-0.403294808864751719271609538003","21472","3","3","2","1"
"N5X","-0.326026731257497718392975167595","-0.965903066192440280710036823718","-0.317767628668206076489472193372","0.208587358592196203304692663582","21182","2","1","1","2"
"N5Y","0.727928594180282291712523543967","0.443365135157719958919968977361","-0.336923510291155911559626251062","0.537945154353754359596705691177","27077","3","3","1","2"
"N5Z","0.202159537397074738370694368507","0.570857715539824223295621819405","-0.254129831219546201399671951886","0.098628859774370736711948521681","23777","2","3","1","2"
"N6A","1.862567373191613163230688935282","-0.796505306025581183835855949896","0.355413163546661181289144050104","-0.240656663016921639065762004175","7664","4","1","2","1"
"N6B","2.355686488937960402191507906861","0.602822190908510116473664549869","-0.375549381008871474785207321629","-0.101022111861749609450877848338","8031","5","3","1","1"
"N6C","0.651998026581262244260102913703","-0.430501910078163829451673167055","-0.209788292762106137556946674970","-0.193681219330492112041558782079","30511","3","2","1","1"
"N6E","-0.290546464543250023017554479419","0.026080196465250331030569007264","-0.588310164740191808111380145278","0.794903098683613411024515738499","26432","2","3","1","2"
"N6G","-0.347240770142904583691708103749","-0.577444640726764588916140303723","-0.406880314391547125630291627469","0.545847027312930405560408547238","29764","2","2","1","2"
"N6H","0.458135261422266901636108989050","-0.642169954106785462544563279857","0.594010683811809515807231983703","0.083031356200462179570919276802","31416","3","2","2","2"
"N6J","0.387984202675951270211840445430","-0.020043036457786298072991430684","0.033592925730237354733133237635","0.369512447677416889525425203358","22989","3","3","2","2"
"N6K","-0.398101157481586902038127712337","-0.939137007905679531601828890267","0.168308189442542509810911345319","-0.155268951504592189421884686919","25808","2","1","2","1"
"N6M","-0.880980135914131208306709265176","-1.044242272266972397444089456869","-0.310239701165549305111821086262","0.220436849502688874760383386581","3130","1","1","1","2"
"N6P","-0.687981130542360919760479041916","-1.049965327294270572372496386537","-0.069473296269515959529217427215","-0.448090968289873791079909147223","4843","1","1","1","1"
"N7A","0.021755575519420890111435117684","-0.197771938146902897052697354718","0.960308239149726844344928139971","-0.743830103893222053259737554676","9602","2","2","2","1"
"N7G","-0.362460977641024591703257094174","-0.181181919624596670443672586670","0.259274026770903008080477095485","-0.488727612018296348699128383249","15259","2","2","2","1"
"N7L","0.110322820349672389844260001865","0.113895988727194707399981348503","0.230325733409339111410053156766","-0.287142086564611833922409773384","21446","2","3","2","1"
"N7M","0.028363754580170611507734988480","0.408846532394057638326985470447","0.092454413397531000393567498942","-0.332314495648906495509474773123","21267","2","3","2","1"
"N7S","-0.238787816422335039264447024456","-0.201888852187858221040410471518","0.035967336687801389603385640987","-0.304198241895850176532714130557","26701","2","2","2","1"
"N7T","0.869544109178091510545657974008","0.675270642611557583908684051984","0.275733120774554910716929167742","-0.427930035997897200860659264997","23238","3","4","2","1"
"N7V","-0.027511832640886395792964999564","-0.449903268057935527363184079602","0.985908464896316699048616566291","-0.803850336382943096447586628262","11457","2","2","2","1"
"N7W","0.065275883329692100000000000000","-0.748653816770927000000000000000","4.221483059645790000000000000000","-1.274836116634720000000000000000","619","2","2","5","1"
"N8A","-0.059238642776300520544668322753","0.667261875556307834115373999448","0.408889424762714621575121906339","-0.536311000580738741310148127703","10869","2","4","2","1"
"N8H","-0.322897103833999425170595533499","0.385128641127634400504032258065","0.378612073416581057672921836228","0.058484505443139866718362282878","25792","2","3","2","2"
"N8M","-0.272769399428186648912618830577","-0.143691002327880435486391457221","0.227910714822636543026435733820","-0.596227794032613451751530147155","7679","2","2","2","1"
"N8N","-0.731497024665759880246577826126","-0.721495087779508685295984044964","-0.307853572103512702574562596319","-0.268509949521557654455625056659","22062","1","2","1","1"
"N8P","-0.715369060885266409141335700022","-0.868972911130701347903261593077","-0.497519763229931122698025293987","0.331961229001448788773019747060","4507","1","1","1","2"
"N8R","-0.721272841922102830947228233727","-0.196561702823732565099051107042","-0.354540937454279293341102047611","0.491966948775921982353920426169","12014","1","2","1","2"
"N8S","0.310650537973615309487683378273","-0.131998471721333924674375028564","0.319194973482641421699191079018","-0.282429194664781852319363831635","21881","2","2","2","1"
"N8T","0.295072442135421549917422656432","0.923789009556127955652477320307","0.134489951661754047836706210747","0.894147749914034166550360548965","17196","2","4","2","2"
"N8W","-0.317175729601667183035180501265","-0.064834137606261262979995401242","-0.094422964902724925348355943895","0.020414508424282403642216601518","21745","2","3","1","2"
"N8X","0.593156780644162696357381293004","0.706279419004901963682812180666","0.040791431184284260146467743034","0.290125223841052191085223789086","14679","3","4","2","2"
"N8Y","0.722113228726285490479796583937","0.578204107487137845641479188547","0.145539260144317120291857829860","0.138847470193234693571389088497","18091","3","3","2","2"
"N9A","1.467958930919642925148697327637","1.408153381261478310295719192427","0.353696666591933748130602328893","1.308296625425975948236575353942","23874","4","5","2","3"
"N9B","0.726072373047777650176056338028","1.191861350972550429271279853031","-0.016600120369997318738518064911","1.066093622438497201976423759951","13064","3","4","2","2"
"N9C","0.714004770524723160724483968345","1.297767274668194696336787142041","0.097861045507905899641021457127","1.383471612895768616056131190340","12257","3","4","2","3"
"N9E","-0.683565122779230709605757196496","-0.594494983378927649261576971214","0.483818063282540242772215269086","-0.004480325181176184511889862328","15980","1","2","2","2"
"N9G","-0.719672935735485300961021906524","-0.789660782862072316349310571241","0.237325181734340610278756043694","0.495489274246352608738733361189","16753","1","1","2","2"
"N9H","-0.935559442418391174913409203365","-0.664805888426289220188025729837","-0.140683340064637587407224146462","0.257771891875883578278080158337","8084","1","2","1","2"
"N9J","-0.910562935923545006239875202496","-0.797389804889294603347933041339","-0.553729960688380792284154316914","-0.219641895437730284731505369893","16667","1","1","1","1"
"N9K","-1.299664235608520000000000000000","-0.513474792903770000000000000000","-0.276178852985607000000000000000","0.029131152974818100000000000000","996","1","2","1","2"
"N9V","-0.536054560386988727635679742074","-0.347979634184164827420741536808","-0.054665985000059675120902740462","-0.355133407504963536437399247716","18610","2","2","1","1"
"N9Y","-0.377357036092784436392657621708","-0.356449698862013492889066241022","0.397770491565050339118116520351","-0.529110843119011620830007980846","12530","2","2","2","1"
"P0A","-0.171592751197345012040302267003","0.508618610518029075373635600336","0.968868659706354003442485306465","-0.814904029651169008312342569270","11910","2","3","2","1"
"P0B","-0.561912044096133421292342727014","-0.717578852129485691716481639624","-0.054377334502443201764873327640","-0.638758121935477419015086820381","3513","1","2","1","1"
"P0C","-0.132666047236584000000000000000","0.739008674796263000000000000000","1.028619531786380000000000000000","-1.008790181625280000000000000000","658","2","4","3","1"
"P0E","-0.248357887574778605051047823751","-0.042896766714098933369156367544","0.363281181107899787211176786674","-0.875229496602127566899516389038","1861","2","3","2","1"
"P0G","-0.319911699790681175457481162540","0.111563340320871948331539289559","1.238881758161142583423035522067","-1.087279444498526065662002152853","929","2","3","3","1"
"P0H","-0.432591303574296576425124792013","0.374530883402767461984193011647","0.446222409375601809160565723794","-0.691989127472392146339434276206","24040","2","3","2","1"
"P0J","-0.279702129536710133065118577075","0.308303223563218543191699604743","0.499368141596067970548418972332","-0.730714097949390759486166007905","20240","2","3","2","1"
"P0K","-0.225946916132705501288659793814","0.802122409036848612757731958763","0.972326500765754575618556701031","-0.792268671337024900515463917526","7760","2","4","2","1"
"P0L","-0.193070879241597945455652279783","0.317326058034804899409204358678","0.297075699765820154264320935046","-0.717745862953009030559444816461","16427","2","3","2","1"
"P0M","-0.420398601704208909209620227144","0.210276683259020338540007194614","0.191835246763554068628912071535","-0.674538057184169649339637185878","38918","2","3","2","1"
"P0N","-0.252629735854737006567621585610","0.099631632228464207861425716189","-0.185052053021883245369753497668","-0.607690667775295441572285143238","7505","2","3","1","1"
"P0P","-0.195133230130045436116817004555","0.594475423016247809502545324641","0.902586767265164116013217826203","-0.831405277187486821112798070912","11197","2","3","2","1"
"P0R","-0.242767446730658849509489318786","0.314481767230768829173925002292","0.869545748911332188961217566700","-0.850396341204027691115797194462","10907","2","3","2","1"
"P0S","-0.394859850425808926873857404022","0.283543181490875104506398537477","-0.096408739245339291133455210238","-0.652763088584492437842778793419","6564","2","3","1","1"
"P0T","-0.455554978825084862888325527435","0.167772064254074124796975035449","0.049831434902492094276629570747","-0.769490640713231657414170927684","23273","2","3","2","1"
"P0V","-0.210471095613690542942989214176","-0.067618701024762751756548536210","-0.419390778098925036055469953775","-0.676349932996703280431432973806","6490","2","3","1","1"
"P0W","-0.543244532757278155415573053368","0.338693254853118966754155730534","0.440255471934260723517060367454","-0.672140209804382502712160979878","5715","1","3","2","1"
"P0X","-0.197994972668206220961642355484","-0.377833863863165203673689897353","0.190544117586273871528903295516","-0.808265866541550623446785521340","1851","2","2","2","1"
"P1A","0.154579575903084273257998638530","0.428258203924088226773315180395","0.239261773114922706262763784888","-0.218689525050519529870660313138","14690","2","3","2","1"
"P1B","0.596896422913759784964557888782","0.375392745922472899194648740391","0.250048353726038188600951778761","-0.378323529462232330357083430397","30049","3","3","2","1"
"P1C","-1.126781220816733797408716136631","-0.500172100927630644994110718492","-0.124379409748628763250883392226","-0.214227636730274162308598351001","849","1","2","1","1"
"P1H","-0.082336952799983954078590785908","-0.275197893090190739879742547425","0.521845725258571713838075880759","-0.614165862701480410569105691057","11808","2","2","2","1"
"P1L","-0.208468700798002142398446833931","-0.598532825528245758885902031063","0.377010995369179677718040621266","-0.638893615825447337962962962963","13392","2","2","2","1"
"P1P","0.182441747338784817415287628054","0.194178565781006685746572104019","1.267918587348953872119779353822","-0.620086598065199033475177304965","6345","2","3","3","1"
"P2A","0.019984668883180022327428222358","-0.020987901504581958704948075748","0.624287188818258213703929953166","-0.697925294966489736204439014457","9822","2","3","2","1"
"P2B","0.282219169451206878341080766996","0.725966250537488155868680999419","0.782602183133764480970366066241","-0.493400498759491075305055200465","6884","2","4","2","1"
"P2N","0.627673040177236063652655588139","1.024270013740686528559791463017","0.625285453476721829651352231997","-0.567180390848115359074617139133","6138","3","4","2","1"
"P3A","0.049661146840219053438475572674","-0.014230781347767241864180012163","0.354489602624224533738901277113","-0.379185767037414337563348874924","24665","2","3","2","1"
"P3B","0.702884385765968812193835255106","0.805334742947635722058934358279","0.145098807344230514274625065943","-0.321165323571074773244404250509","13269","3","4","2","1"
"P3C","1.303133509003650056185017328712","1.291807084805766615035990402559","0.341206323881843424160223940283","-0.250396588748624871267661956812","15004","4","4","2","1"
"P3E","0.544818710127023330065497570251","-0.199774080938801938491443059370","0.249560130690411492406507500528","-0.372890906631618221789140080287","23665","3","2","2","1"
"P3G","-0.735093301816705085553997194951","-0.843997495338737048036465638149","-0.186867674362803835343618513324","-0.690116670854698834151472650771","2852","1","1","1","1"
"P3L","-0.594070029181790792369412149992","-0.147755955885764431488455870313","-0.459133654692896290093335516620","-0.361822204151185522940887506140","6107","1","2","1","1"
"P3N","-0.600199346936526032516084159277","-0.011579251531418342201356285863","0.057795317808562776038949747870","-0.532881189860837535037384802643","5751","1","3","2","1"
"P3P","-0.822688526431492095544514132117","-0.223253699560784529771116722326","-0.305737603058349776834731611957","-0.468977988735104901963020281828","12277","1","2","1","1"
"P3Y","-0.473493351330211042839036755387","-0.507276013954351834474017743980","0.125167471617805914651457541191","-0.667904505669143302408111533587","3945","2","2","2","1"
"P4N","0.238649651833256706446295332292","0.530789079921504453422696512233","0.156697232900914156914801318758","-0.463800036964302391389033489502","23052","2","3","2","1"
"P4P","-0.736827934759093000000000000000","-0.325379639335654000000000000000","-1.019084575252990000000000000000","-0.390594170387314000000000000000","848","1","2","1","1"
"P4R","-1.117932000476993020408163265306","-0.557604900997038326530612244898","-0.883281114555813987755102040816","-0.280888408881817208979591836735","1225","1","2","1","1"
"P5A","0.435685707156732187228513087061","0.879809182637421542491182476332","2.165221028364148420456654909968","-0.654068079468710638017449415259","10774","3","4","4","1"
"P5E","-0.133248275767370366776045939295","0.462669604619827763535684987695","0.501451146654600244667760459393","-0.595424198688273747128794093519","4876","2","3","2","1"
"P5N","0.071084470598211279425600396138","0.299308274929419026516464471404","0.582658314958588234835355285962","-0.757677087268199752661549888586","8078","2","3","2","1"
"P6A","0.121590895319651568517933045281","0.047532963000793655396704956616","0.250205810456372308125197597218","-0.486984396815680240755963044929","28467","2","3","2","1"
"P6B","0.336720944696344342390011890606","0.380794245798951424098295679746","0.712135350537523704478795085216","-0.476800838253657597304795877923","20184","3","3","2","1"
"P6C","-0.142911762844735498648034824301","0.498941746275362693165099993691","0.495481793732653258519967194499","-0.576002617768609910352659138225","15851","2","3","2","1"
"P7A","0.302786852969091712866732779007","0.300437159810204332721794187200","0.359151444717921663395377221756","-0.525098394826384568594095659471","26218","2","3","2","1"
"P7B","0.302056399064935816598245941407","0.332694857592655554179884306774","0.271445030007611990576600111961","-0.325086429391734721543198357903","21436","2","3","2","1"
"P7C","-0.064050557703905831569577687667","0.265508094460096331886064682029","0.004596176757970461014241914746","-0.427207444411086216150726931065","20222","2","3","2","1"
"P7E","0.300823502507629852318904109589","0.259481278149144686553972602740","0.305822309596669609145205479452","-0.575023295999030747178082191781","18250","2","3","2","1"
"P7G","-0.825903461778115451524494689962","-0.797747574725346249057896539911","-0.251628074665533233675916409729","-0.393171448428302803014731072285","5838","1","1","1","1"
"P7J","-1.043305430116483335489086499596","-1.085640934186217988682295877122","-0.615261812012500983831851253032","-0.326904404046770679708973322555","2474","1","1","1","1"
"P7K","-0.933974127918199275896748240027","-0.815980130497013643982567884680","-0.034547325395955331210191082803","-0.602310903736860564197116996312","2983","1","1","2","1"
"P8N","-0.248929076188260751444510858737","-0.048482722913347035090057780434","0.082688505749202214365411436541","-0.666421031400426033074317593146","10038","2","3","2","1"
"P8T","-0.156013056731304548515709642470","-0.219160985847203076446370530878","-0.829715735640177993499458288191","-0.234621918088825287757313109426","4615","2","2","1","1"
"P9A","-0.049778654796828023430466714049","-0.149193524194077238943378346363","0.268914120858457056029376924899","-0.713908090746773279554607912817","8442","2","2","2","1"
"P9N","-0.076038764710513875709730108112","0.108695024729362486790853231703","0.163202597322660346037178190869","-0.641669281522928681473127479194","12857","2","3","2","1"
