Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16,PCODE3
535,-0.5504457948190474,-0.0568520533142857,0.1760687991619047,-0.7580648257619048,2,3,3,2,N0E
550,-0.5818379013705579,0.05084240110659893,0.025491335573604074,-0.7899836986091375,2,3,3,2,N0G
620,-0.29765910930693074,-0.4329349800594058,0.8703679351584159,-0.9762407354950494,3,2,4,1,N0H
572,-0.821830977417476,-0.057169576563106894,-0.24092823456310664,-0.6206905467281552,2,3,3,2,N0J
584,-0.7265676287727272,-0.13789444124242423,-0.3012725530303032,-0.6956005776212122,2,3,2,2,N0K
531,-0.5721106388362067,-0.3659460969827589,0.016354476077586194,-0.8264429950258622,2,3,3,2,N0L
508,-0.4209975024465408,-0.36680441260377356,0.2333231013333333,-0.8773529815849058,2,3,3,1,N0M
500,-0.4598854413846152,-0.3925500415164835,0.244028949,-0.7857445819560444,2,2,4,2,N0N
415,-0.47705348727485375,0.06974648947953213,0.40843407346783633,-0.8267213971871343,2,3,4,2,N0P
699,-0.6165455377872341,-0.4487783671808511,0.011388082255319142,-0.7498013695744681,2,2,3,2,N0R
514,-0.4007671229375,0.17231773424999997,0.41281625225,-0.7716398098125,2,3,4,2,N1A
764,-0.5978593158333333,-1.066210997,-0.7908771915,0.010120256833333322,2,1,2,4,N1C
695,0.08376475920967737,-0.22243176101612908,-0.3398127982419354,-0.4793346939032258,3,3,3,2,N1E
606,0.14829991899999997,-0.60044030575,-0.001163452895833426,0.053729884333333366,3,2,3,3,N1G
584,0.2606442380103091,-0.25094832844329895,-0.23102739743298972,-0.3237612749278352,3,3,3,3,N1H
594,-0.5737791811500002,-0.3049836316999999,-0.66704731235,0.18263345775,2,3,2,4,N1K
1132,-0.3464536173529411,-0.8286470561764706,-0.7307929274705884,0.19691002952941178,3,2,2,4,N1L
623,-0.3182858954,-0.5985195176,0.1996409468,-0.7003084191714288,3,2,3,2,N1M
1365,-0.7928620645714286,-0.12016585242857143,-0.7846622088571429,-0.14274618085714286,2,3,2,3,N1P
678,0.07764955647142865,0.4411216550857143,-0.0980444913,-0.31027311754285714,3,4,3,3,N1R
676,0.01552002666666666,-0.17670453599999994,-0.13217347839393942,-0.5667278941212122,3,3,3,2,N1S
856,-0.8829480281363634,-0.3967912505909091,-0.8022644954545455,0.3388096713636364,2,2,2,4,N1T
762,-0.006688075439024393,0.04088497187804878,-0.09152123851219512,-0.05972245892682928,3,3,3,3,N2A
556,0.2932965594838709,0.019780870741935495,0.12550786322580645,-0.5165837980322581,4,3,3,2,N2B
891,0.8086756397,0.47573851949999996,-0.1394615233,0.1483429484,4,4,3,4,N2C
989,-0.15398481202000003,-0.005996316499999962,-0.50579054436,0.08493738578,3,3,2,3,N2E
611,1.6859900135185186,0.1836891365185185,-0.18127541255555554,-0.11269513477777779,5,4,3,3,N2G
526,1.0998555632765958,0.02054318259574467,-0.27838508434042547,-0.5369651146595744,4,3,3,2,N2H
795,0.13752979491666656,-0.43048536093333334,-0.22993505374999995,-0.05860984329999998,3,2,3,3,N2J
762,-0.3822547932972973,-0.7229256505135132,-0.6274336883783784,-0.021819951567567553,2,2,2,3,N2K
619,0.9182400348800003,-0.06867533478000003,-0.09149346092,0.29091393423999995,4,3,3,3,N2L
662,0.6969170367931035,0.4069280548965516,-0.1521928248793104,0.12829360217241384,4,4,3,3,N2M
756,-0.6490157825999999,-0.47562725048571425,-0.37279815794285714,-0.0886749447142857,2,2,2,3,N2N
1018,-0.08141485576190476,-0.49109240347619043,-0.5445224915714285,0.03724580480952381,3,2,2,3,N2P
2673,-0.6648545054,-0.9518592946,-0.9420535125999999,0.0680654516,2,1,1,3,N2R
862,-0.6927491913055556,-0.7887592215555556,-0.6102565443888888,0.4486751948055556,2,2,2,4,N2T
1138,-0.5081247339999999,-0.9075894773809523,-0.4484593118095238,0.1075373576190476,2,1,2,3,N2V
647,-0.21078872830434783,-0.5331964270869564,0.5056941471739131,-0.86236494,3,2,4,2,N2Z
743,-0.5543861513333334,-0.6814642067037036,-0.2556336459259259,-0.658296442888889,2,2,2,2,N3A
604,-0.8775783806785713,0.028069854785714242,-0.30322627103571426,-0.5108284001785713,2,3,2,2,N3B
648,-0.537204518292683,-0.5326542175365855,-0.6288265543658538,-0.37013079568292684,2,2,2,3,N3C
499,-0.654866511,-0.7304133319999999,0.46965537900000004,-0.429888535,2,2,4,2,N3E
665,0.2711061981842106,0.176942350868421,0.06366600992105265,-0.576009330868421,4,4,3,2,N3H
578,-0.46222644041025635,-0.5521126538717948,0.05109461233333333,-0.7258323922307693,2,2,3,2,N3L
577,-0.5074697789999999,0.06819403666666668,-0.4616980016666667,-0.176542472,2,3,2,3,N3P
642,-0.1486917005,0.023353584287499986,0.24936379714999993,-0.5466528959125001,3,3,3,2,N3R
572,0.4343471752037037,1.1418426830555557,-0.1428348036666667,-0.4913127415925927,4,4,3,2,N3S
684,0.006092161826086965,0.22353346153623194,-0.10629006242028985,-0.5059877677391305,3,3,3,2,N3T
703,-0.7895650273333333,-0.5522900536666667,-0.12917790633333334,-0.4438255656666667,1,2,3,2,N3V
604,-0.586802272475,-0.4561473183749999,-0.22309280152499994,-0.6727929644999999,2,2,3,2,N3W
538,-0.07563291167796608,0.16187821935593222,0.67330210120339,-0.8302089981186439,3,3,4,2,N3Y
515,-0.3654772136538461,0.13032996684615383,0.3171516123461538,-0.8251386206538461,3,4,4,2,N4B
692,-0.349993361625,0.30077121867499995,0.28922821762500006,-0.6506137925250002,3,4,3,2,N4G
502,0.19258675408955223,0.06685341241791043,0.5519911472238808,-0.8400728014328355,3,3,4,2,N4K
536,-0.09375837314999999,-0.28531001695,0.9981575155499998,-0.9268078428500001,3,3,4,1,N4L
550,-0.08717316408333331,0.10940763604166669,0.6890539800416667,-0.8865421617083334,3,3,4,1,N4N
688,0.0727205207761194,-0.006910481805970142,0.0034106862238805795,-0.7336523408208954,3,3,3,2,N4S
1212,-0.29059412859999995,-0.4694993306,-0.3251092687,-0.34546688070000003,3,2,2,3,N4T
1026,-0.026165566166666668,-0.14505801533333335,-0.12508244416666667,-0.3700815988333333,4,3,3,3,N4V
568,-0.6679129791071429,0.1741086041785714,-0.30631965967857144,-0.6064261956428572,2,4,2,2,N4W
530,-0.3979615646428571,-0.5318760183571428,-0.003006888500000009,-0.8578780969642856,2,2,3,1,N4X
1066,-0.10921907549999996,-0.10791656250000001,-0.22395991175000005,-0.39625422174999997,3,3,3,3,N4Z
683,0.2821153237142856,-0.16068147114285716,0.06123320697959183,-0.7259254610204084,4,3,3,2,N5A
659,-0.33148765163333327,-0.2223443228,-0.2699349586666667,-0.7878222672333333,3,3,2,2,N5C
593,-0.7107768013714287,0.5273090716285715,-0.12542388305714286,-0.3989809049428571,2,4,3,3,N5H
567,-0.25147278766666664,-0.5802087558888889,0.591574754111111,-1.0521780907777776,3,2,4,1,N5L
710,-0.157570294,0.031618922095238144,0.0012254230476190628,-0.7088990706904761,3,3,3,2,N5P
601,0.15978399646808508,0.3354367394042553,0.30004871199999994,-0.6705179870851066,3,4,4,2,N5R
606,0.005578438842105247,0.6753097089649122,-0.3133195583157894,-0.17626507745614034,3,4,3,3,N5V
525,0.6635036885882354,0.7181437079411763,-0.0317210887647059,-0.5342105227647057,4,4,3,2,N5W
945,-0.31117524921951223,-0.6998948120487805,0.05060650402439024,0.04776831365853658,2,2,3,3,N5X
735,0.5720309247241379,0.47600703136206896,-0.28941419518965517,-0.06977891667241377,4,4,3,3,N5Y
588,0.5471959961666666,1.1319615102619047,-0.1651018632619048,-0.32519970090476175,4,4,3,3,N5Z
544,1.9178675005714285,0.04681974888571424,0.019237832857142867,-0.2881371154857143,5,3,3,3,N6A
594,2.6807782814285717,0.484469233809524,-0.18137955014285717,-0.3539208336666667,5,3,3,3,N6B
566,0.603396270051724,-0.1965280766896551,-0.2573919410172415,-0.574279940396552,4,3,3,2,N6C
747,-0.1744623472790698,0.49480274888372083,-0.08913099309302323,0.3760732148139535,3,4,3,4,N6E
880,0.06819179922641508,-0.2586475213962264,-0.1541055286792453,0.36270022313207545,3,3,3,4,N6G
958,0.42568414808474575,-0.31445417881355936,0.1600190894745763,0.02903430728813559,3,3,3,3,N6H
664,0.612465061851064,0.277564704744681,0.16702342721276595,-0.2054479963404255,4,4,3,3,N6J
674,-0.11282540041071422,-0.5515538769107142,0.3037498604107142,-0.2212764566249999,3,2,3,3,N6K
1550,-0.03135699933333334,-0.45425820866666666,0.09111138299999999,-0.49636945499999996,3,2,4,2,N6L
686,-0.6817849564166667,-0.5709785749166666,-0.2862054551666667,-0.3804223059166667,2,2,2,3,N6M
556,0.022102697999999994,0.08927548433333332,0.5395579976666667,-0.5013113636666667,3,3,5,2,N6N
1047,-0.49076368284615385,-0.9626015763846152,-0.06117543353846158,-0.5112547016153847,2,1,3,2,N6P
499,-0.08312395110344827,-0.29942576568965523,0.7819443357241378,-0.933284107724138,3,3,4,1,N7A
525,-0.3269064663953489,-0.19054013909302328,0.05735038660465118,-0.7487027607441863,3,3,3,2,N7G
485,0.20862705218867927,0.35377756854716974,0.7207604783396228,-0.6035175506981131,3,3,4,2,N7L
385,-0.1183904676875,0.3201976504895835,0.5860563984375001,-0.6934098944999998,3,3,4,2,N7M
544,-0.08598068694444444,-0.14820548001851855,0.3411666559444444,-0.502801659611111,3,3,4,2,N7S
516,0.7075994490833332,0.7570777060833332,0.48272535308333336,-0.6785564404000002,4,4,4,2,N7T
506,0.14215694488,-0.25264681596,0.81504476724,-0.7607559609999999,3,3,4,2,N7V
658,0.035455459,-0.99685545,3.0615837919999995,-1.03396088,4,1,5,2,N7W
567,-0.5321677086666666,-1.090450823,0.8245290593333333,-0.8777101766666666,2,1,5,1,N7X
381,-0.09428478164444445,0.40798741024444446,0.6561053069555557,-0.9082458940000001,3,4,4,2,N8A
638,-0.3203023904081632,0.7973460876938777,0.2983733009387755,-0.30422259836734694,3,4,4,3,N8H
609,-0.4077961829090909,-0.29931157096969696,0.04192878357575755,-0.8137305194848483,2,3,3,2,N8M
702,-0.3699529385294118,-0.4550486725686275,0.10909785115686274,-0.3971206466274509,2,2,3,2,N8N
2803,-0.24866556680000002,-0.5697469404,0.6858135072,-0.40105649720000003,3,2,3,3,N8P
577,-0.5246614137727273,-0.02303632959090909,0.15912933140909089,0.0011744740454545655,2,3,4,3,N8R
571,0.5335994257179487,0.013139859641025625,0.5727165904615384,-0.5889935253846152,4,3,4,2,N8S
541,0.3927021223611113,1.2447843321666663,0.48945029527777784,0.11163641311111107,4,4,4,3,N8T
714,-0.330057152,-0.290811959,0.692719521,-0.814619888,3,3,5,1,N8V
590,0.022299129127659575,0.2866719143191489,-0.021368948489361706,-0.36932673276595734,3,4,3,3,N8W
569,0.7244743754634144,1.1552812605853657,-0.12453196982926827,0.08982774580487805,4,5,3,3,N8X
500,0.8316265989285713,0.9958861153809524,0.009222439523809503,-0.3446928505714286,4,4,3,2,N8Y
601,1.04903342888,1.4266368827066669,0.31579824044000004,0.8183801405866666,4,4,3,4,N9A
680,0.94112900825,1.6175953127812503,0.08789846065624998,1.1598094992499999,4,5,3,4,N9B
530,1.095875164,1.7711479275333337,0.09554465336666665,1.0764626001,4,4,3,4,N9C
705,-0.4874727162972974,-0.376823219945946,0.26993719164864866,-0.05437372816216213,2,3,4,3,N9E
790,-0.5730600137692308,-0.5999447008846154,0.08107098007692308,0.36936014723076926,2,2,3,4,N9G
617,-0.4867965663888889,-0.5427293681111112,0.3382587075555556,-0.21120078227777778,2,2,4,3,N9H
609,-0.6396454456764705,-0.757114292382353,-0.3237312889411764,-0.4394172099411765,2,2,2,3,N9J
1409,-0.8821665959999999,-0.7927772686666666,-0.10205349433333333,-0.14031916533333333,1,2,3,3,N9K
598,-0.35436735428205135,-0.3725016593589744,0.14842596551282058,-0.6799798508205127,2,2,3,2,N9V
698,-0.36117568944444445,-0.19009577925925927,0.35680637081481476,-0.7709212116296297,3,3,4,2,N9Y
525,-0.20931638509523814,0.3945637650476191,1.1579334255238094,-1.0753966378571431,3,4,5,1,P0A
543,-0.22208808163157903,-0.3450790208947369,0.558167490868421,-1.0486755852105265,3,3,4,1,P0B
576,-0.18929186392857142,-0.32697998149999996,1.271663773642857,-1.1624948455000002,3,3,5,1,P0C
621,-0.29394538607142856,0.049846252571428586,0.7569175594999998,-1.089977377,3,4,4,1,P0E
441,-0.2725017203333333,-0.049169342999999976,1.7135252780833332,-1.2373789719166668,3,3,5,1,P0G
618,-0.3553577218965517,0.2393607364137931,0.5745183303965516,-0.9313973710517239,3,4,4,1,P0H
472,-0.14642061625000002,0.37381846636363636,0.56354078175,-0.9648156357272726,3,4,4,1,P0J
510,-0.1790285166,0.5428226025999998,0.7545327808000001,-1.03017501596,3,4,5,1,P0K
509,-0.07226717266666666,0.4471858109696969,0.41999886736363634,-1.0121041188787878,3,4,4,1,P0L
580,-0.22517632781730768,0.06793764172115384,0.2854732330288463,-0.877276977067308,3,3,4,1,P0M
547,-0.19006433881818185,0.03675063881818181,-0.047246784227272735,-0.8960881620454546,3,3,3,1,P0N
491,-0.22470607041379315,0.4189049702758621,1.1160740607586208,-1.0770876502068965,3,4,5,1,P0P
509,-0.2284384843076923,0.41018558376923064,1.2435510520384614,-1.1363943660384614,3,4,5,1,P0R
523,-0.35667443550000005,0.2444103229090909,0.476878658,-1.095816782409091,3,4,4,1,P0S
446,-0.36361563362264165,0.2738854727924529,0.5321772333207548,-1.046607209981132,3,4,4,1,P0T
441,-0.2777983229615385,0.23387907984615383,-0.0923671601923077,-1.030905903730769,3,4,3,1,P0V
407,-0.546192808,0.0319906647142857,0.5517860286428572,-1.0665905774285713,2,3,4,1,P0W
508,-0.2935871457777778,-0.18599064933333337,1.2670457226666667,-1.1517334132222221,3,3,5,1,P0X
456,-0.208126529,0.797348514,1.34958038,-1.459619086,3,5,5,1,P0Y
533,0.2819643198484848,0.3829530059090909,0.4644928821818181,-0.6029762748484849,4,4,4,2,P1A
509,0.5685954256111108,0.5072574369444446,0.216667961763889,-0.6370634539444446,4,4,3,2,P1B
646,-0.6777357985555555,-0.8648906605555555,-0.11255665822222222,-0.5867648491111112,2,2,3,2,P1C
639,-0.08408722941176466,-0.15416848364705885,0.6000468104411765,-0.8963757545588235,3,3,4,1,P1H
598,-0.07739449083870968,-0.19227391158064516,0.45662028693548384,-0.9204396549354842,3,3,4,1,P1L
585,0.08009322407692308,0.18782934261538461,0.9514841262692308,-0.9038004739615386,3,3,5,1,P1P
552,0.08061359948275862,0.10173463793103447,0.9193910693793103,-0.9652251514482757,3,3,4,1,P2A
659,0.16180861312499994,0.7559227555625001,1.0044048483124999,-0.7597278553125001,4,4,4,2,P2B
540,0.6098628658666666,0.7662417264666666,0.4459689733333333,-1.0197632869333333,4,4,4,1,P2N
579,0.28717748253333336,0.27062596255555554,0.33090224788888895,-0.5008296369333333,4,3,4,2,P3A
589,0.866102400666667,0.8283788137407405,0.19366299907407405,-0.5529913166296297,4,4,3,2,P3B
546,1.5675592544838706,1.5223324377419356,0.09267266787096776,-0.43481447812903223,5,5,3,2,P3C
654,0.6510822377796615,-0.12039946674576273,0.2844742571016949,-0.6731096413728815,4,3,3,2,P3E
710,-0.600894899,-0.736231676125,-0.020689887875,-0.797013713625,2,2,3,2,P3G
637,-0.30664362985714283,-0.11666248578571428,-0.4501603254285715,-0.7174321260714286,3,3,2,2,P3L
708,-0.5985743785000001,-0.2797325245714286,-0.15916956042857142,-0.7332687694285713,2,3,3,2,P3N
643,-0.6488183671923076,-0.2672201014230769,-0.2918577451923076,-0.6534601442692308,2,3,3,2,P3P
756,-0.3686308328,-0.5079882907,-0.0506120742,-0.8108181692999998,3,2,3,2,P3Y
574,0.18294410166666664,0.4474882037017542,-0.02359407303508769,-0.7816030741578945,4,4,3,2,P4N
994,-0.33943750675,-0.34025229275,-0.37093207924999994,-0.5604938497499999,2,3,2,2,P4P
716,-0.5672187837777778,-0.4419819426666666,-0.5535316764444445,-0.7006888331111111,2,2,2,2,P4R
597,0.43169149633333337,1.1381363334444445,2.403765703666666,-0.9459369401111112,4,5,5,1,P5A
445,-0.07900352353846155,0.19233721238461537,0.6139309811538461,-0.8903088458461539,3,4,5,1,P5E
467,0.16411816764999998,0.35896660974999994,0.61805239935,-0.9586374044000001,3,4,4,1,P5N
538,0.1610003325,0.1997533529499999,0.49937164100000003,-0.6828641575000003,3,3,4,2,P6A
513,0.3931483153333332,0.3112418843541667,0.9884649131666667,-0.6378202665833334,4,3,4,2,P6B
478,0.022955532522727275,0.5598114567272727,0.3520099526818182,-0.7683949753181818,3,4,4,2,P6C
463,0.3186390209402984,0.21205866822388053,0.4780114579253732,-0.8786020616865671,4,3,4,2,P7A
527,0.4949727636792454,0.43457153679245275,0.3472655262075473,-0.5450810571886792,4,3,4,2,P7B
536,0.20684506799999997,0.573922826195652,0.23168826749999996,-0.6202535945,4,3,3,2,P7C
492,0.5824732381698113,0.49312630415094355,0.43455579135849076,-0.7803530713207549,4,4,4,2,P7E
675,-0.5626582254347826,-0.6121150097391304,0.0739786667826087,-0.6881190890869565,2,2,3,2,P7G
578,-0.7765275843636363,-0.6432858241818182,-0.26179203136363643,-0.6767383324545454,1,2,3,2,P7J
581,-0.6474825650555555,-0.7651895842222224,0.09598118061111112,-0.8343967233333334,2,2,3,1,P7K
514,-0.6532785879999999,-0.0903271925,0.23821997775,-0.9247497785000001,2,3,4,1,P7L
502,0.10625574119999999,0.19315951253333333,0.2901668121333334,-0.8564834855333332,3,4,4,1,P8N
569,0.1521175581111111,0.3905060774444445,-0.9271484513333333,-0.6607740569999999,4,4,1,2,P8T
453,0.06374781176190478,0.11306909676190482,0.24052203914285714,-0.9022548640952381,3,4,4,1,P9A
501,0.028121417129032225,0.06566578519354838,0.14925890922580645,-0.9557349764193549,3,3,3,1,P9N
1242,2.525578192,-1.800800174,-0.830528591,0.638886033,5,1,1,4,M5X
1242,2.525578192,-1.800800174,-0.830528591,0.638886033,5,1,1,4,M5L
1242,2.525578192,-1.800800174,-0.830528591,0.638886033,5,1,1,4,M5K
562,0.707889229,-1.278036824,0.736640777,-0.388075712,4,1,5,3,M7Y
212,0.417577427,-1.673866977,6.927554552,0.421422995,4,1,5,4,M7R
